Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
58.0,10.0,3.754763960838318,6.7684932116486305,10.0,5.0,0.5,5.0,0.5,10.0
59.0,19.0,7.334431827068329,6.790097235513904,19.0,8.0,0.42105263157894735,11.0,0.5789473684210527,19.0
60.0,11.0,4.077178865671158,6.802394763324314,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
61.0,12.0,4.588606625795364,6.8156399900743345,12.0,8.0,0.6666666666666666,4.0,0.3333333333333333,12.0
62.0,14.0,5.378405570983887,6.830874234646178,14.0,6.0,0.42857142857142855,8.0,0.5714285714285714,14.0
63.0,11.0,4.020882189273834,6.842683282238424,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
64.0,12.0,4.259434461593628,6.855408798609927,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
65.0,11.0,4.014504581689835,6.866933284461879,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
66.0,9.0,3.2111173570156097,6.876264611890768,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
67.0,12.0,4.042998030781746,6.888572459565361,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
68.0,11.0,3.67696413397789,6.899723107284872,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
69.0,13.0,4.726061463356018,6.912742820493175,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
70.0,12.0,4.246313750743866,6.924612396048559,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
71.0,10.0,3.248064696788788,6.934397209928559,10.0,4.0,0.4,6.0,0.6,10.0
72.0,9.0,2.8733114451169968,6.943122422819428,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
73.0,15.0,4.9143772423267365,6.957497370876954,15.0,2.0,0.13333333333333333,13.0,0.8666666666666667,15.0
74.0,14.0,4.6483974158763885,6.970730078143527,14.0,6.0,0.42857142857142855,8.0,0.5714285714285714,14.0
75.0,9.0,2.8172252476215363,6.979145275068809,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
