Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
59.0,14.0,1.8613199144601822,6.8090393060428385,14.0,9.0,0.6428571428571429,5.0,0.35714285714285715,14.0
60.0,8.0,0.9840838983654976,6.8178305714542145,8.0,2.0,0.25,6.0,0.75,8.0
61.0,11.0,1.52935129404068,6.829793737512425,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
62.0,17.0,2.3828682899475098,6.848005274576248,17.0,9.0,0.5294117647058824,8.0,0.47058823529411764,17.0
63.0,9.0,1.1803030297160149,6.85751406254539,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
64.0,8.0,1.3914189115166664,6.8658910748833755,8.0,2.0,0.25,6.0,0.75,8.0
65.0,10.0,1.3504175320267677,6.87626461189072,10.0,2.0,0.2,8.0,0.8,10.0
66.0,8.0,1.2273505553603172,6.884486652042692,8.0,2.0,0.25,6.0,0.75,8.0
67.0,11.0,1.6435628533363342,6.895682697747686,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
68.0,10.0,1.5846800729632378,6.905753276311342,10.0,6.0,0.6,4.0,0.4,10.0
69.0,9.0,1.2687283754348755,6.914730892718627,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
70.0,12.0,1.9335885718464851,6.926577033222599,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
71.0,12.0,1.960491381585598,6.938284484017153,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
72.0,13.0,2.0398788303136826,6.950814768442629,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
73.0,8.0,1.3422406986355782,6.958448393297753,8.0,2.0,0.25,6.0,0.75,8.0
74.0,9.0,1.7041787877678871,6.966967138613894,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
75.0,11.0,1.9704112336039543,6.977281341630642,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
76.0,18.0,3.243140794336796,6.993932975223235,18.0,13.0,0.7222222222222222,5.0,0.2777777777777778,18.0
77.0,13.0,2.262743942439556,7.0057890192536405,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
78.0,10.0,1.7419809326529503,7.014814351275735,10.0,5.0,0.5,5.0,0.5,10.0
79.0,14.0,2.7624512910842896,7.027314514039751,14.0,5.0,0.35714285714285715,9.0,0.6428571428571429,14.0
80.0,10.0,1.8696177676320076,7.036148493750414,10.0,4.0,0.4,6.0,0.6,10.0
81.0,10.0,2.0150416493415833,7.0449051171293045,10.0,3.0,0.3,7.0,0.7,10.0
82.0,12.0,2.0664715357124805,7.055312843339725,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
83.0,10.0,2.1112794429063797,7.0639039614722146,10.0,4.0,0.4,6.0,0.6,10.0
84.0,15.0,2.6303790137171745,7.076653815443746,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
85.0,16.0,3.0594468638300896,7.090076835775979,16.0,7.0,0.4375,9.0,0.5625,16.0
86.0,13.0,2.4683642387390137,7.100851908944067,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
87.0,13.0,2.3457874059677124,7.1115121164962956,13.0,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0
88.0,10.0,2.2271663621068,7.119635638017607,10.0,3.0,0.3,7.0,0.7,10.0
89.0,15.0,2.746594801545143,7.1316985104670465,15.0,6.0,0.4,9.0,0.6,15.0
90.0,12.0,2.5897216126322746,7.141245122350547,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
91.0,9.0,1.8561417907476425,7.148345743900215,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
92.0,13.0,2.7823600992560387,7.15851399732932,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
93.0,8.0,1.6723742634057999,7.164720378771662,8.0,1.0,0.125,7.0,0.875,8.0
94.0,15.0,3.390249878168106,7.176254532017088,15.0,3.0,0.2,12.0,0.8,15.0
95.0,11.0,2.5571611672639847,7.184629152717503,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
96.0,15.0,3.5103977620601654,7.195937226475701,15.0,2.0,0.13333333333333333,13.0,0.8666666666666667,15.0
97.0,11.0,2.7744853794574738,7.204149292035956,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
98.0,9.0,2.2173705846071243,7.2108184534723145,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
99.0,9.0,2.1657818853855133,7.2174434316966645,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
100.0,12.0,2.6809884011745453,7.22620901010086,12.0,3.0,0.25,9.0,0.75,12.0
101.0,15.0,3.197981759905815,7.2370590261249585,15.0,5.0,0.3333333333333333,10.0,0.6666666666666666,15.0
102.0,10.0,2.4390735775232315,7.2442275156034555,10.0,1.0,0.1,9.0,0.9,10.0
103.0,10.0,2.4516386091709137,7.251344983372147,10.0,2.0,0.2,8.0,0.8,10.0
104.0,12.0,3.125577360391617,7.25981961036308,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
105.0,11.0,2.5120984315872192,7.267525427828147,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
106.0,31.0,8.409048661589622,7.288927694521301,31.0,6.0,0.1935483870967742,25.0,0.8064516129032258,31.0
107.0,13.0,3.122682861983776,7.297768282531558,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
108.0,12.0,2.8709899932146072,7.3058600326842065,12.0,6.0,0.5,6.0,0.5,12.0
109.0,15.0,3.6825079172849655,7.315883504509925,15.0,9.0,0.6,6.0,0.4,15.0
110.0,14.0,3.619945704936981,7.325148957955287,14.0,7.0,0.5,7.0,0.5,14.0
111.0,12.0,3.665872275829315,7.333023014386204,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
112.0,14.0,3.8708238005638123,7.342131730585007,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
113.0,14.0,3.777233377099037,7.351158226430982,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
114.0,14.0,3.583327665925026,7.3601039729889255,14.0,1.0,0.07142857142857142,13.0,0.9285714285714286,14.0
115.0,12.0,3.578535705804825,7.367708572374081,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
116.0,16.0,4.52639764547348,7.377758908228021,16.0,5.0,0.3125,11.0,0.6875,16.0
117.0,12.0,3.2610928267240524,7.385230923066828,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
118.0,14.0,3.9045477211475372,7.393878290107931,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
119.0,20.0,5.727357521653175,7.406103381237298,20.0,4.0,0.2,16.0,0.8,20.0
120.0,15.0,4.092205911874771,7.415175109613162,15.0,4.0,0.26666666666666666,11.0,0.7333333333333333,15.0
121.0,19.0,6.049008324742317,7.426549072397119,19.0,6.0,0.3157894736842105,13.0,0.6842105263157895,19.0
122.0,12.0,3.3103021532297134,7.433666540166452,12.0,3.0,0.25,9.0,0.75,12.0
123.0,17.0,5.543453633785248,7.443663683115655,17.0,3.0,0.17647058823529413,14.0,0.8235294117647058,17.0
124.0,12.0,4.234755888581276,7.450660796211775,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
125.0,18.0,5.832970783114433,7.461065514354126,18.0,2.0,0.1111111111111111,16.0,0.8888888888888888,18.0
126.0,20.0,6.490510195493698,7.472500744737718,20.0,5.0,0.25,15.0,0.75,20.0
127.0,14.0,4.147802509367466,7.480428306074015,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
128.0,12.0,3.673027381300926,7.487173694213934,12.0,3.0,0.25,9.0,0.75,12.0
129.0,20.0,6.396100148558617,7.4983158707667705,20.0,3.0,0.15,17.0,0.85,20.0
130.0,29.0,9.66008147597313,7.514254652816227,29.0,5.0,0.1724137931034483,24.0,0.8275862068965517,29.0
131.0,17.0,6.14806766808033,7.523481312573634,17.0,1.0,0.058823529411764705,16.0,0.9411764705882353,17.0
132.0,25.0,7.198281057178974,7.536897129566396,25.0,7.0,0.28,18.0,0.72,25.0
133.0,22.0,7.485567316412926,7.5485559791695875,22.0,6.0,0.2727272727272727,16.0,0.7272727272727273,22.0
134.0,19.0,6.720158249139786,7.558516743045262,19.0,2.0,0.10526315789473684,17.0,0.8947368421052632,19.0
135.0,20.0,6.315377175807953,7.568895663406726,20.0,4.0,0.2,16.0,0.8,20.0
136.0,25.0,8.143675431609154,7.581719640125397,25.0,3.0,0.12,22.0,0.88,25.0
137.0,17.0,6.306414783000946,7.590346945602351,17.0,3.0,0.17647058823529413,14.0,0.8235294117647058,17.0
138.0,21.0,7.904658958315849,7.600902459541904,21.0,5.0,0.23809523809523808,16.0,0.7619047619047619,21.0
139.0,21.0,7.915521174669266,7.6113477174033495,21.0,1.0,0.047619047619047616,20.0,0.9523809523809523,21.0
140.0,21.0,8.195494934916496,7.6216849987244215,21.0,5.0,0.23809523809523808,16.0,0.7619047619047619,21.0
141.0,14.0,5.192323803901672,7.628517626575406,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
142.0,19.0,7.18796880543232,7.637716432664985,19.0,4.0,0.21052631578947367,15.0,0.7894736842105263,19.0
143.0,24.0,9.270668059587479,7.649216319820375,24.0,2.0,0.08333333333333333,22.0,0.9166666666666666,24.0
144.0,27.0,9.05120898783207,7.6619975589020735,27.0,4.0,0.14814814814814814,23.0,0.8518518518518519,27.0
145.0,27.0,10.119022846221924,7.674617497364609,27.0,6.0,0.2222222222222222,21.0,0.7777777777777778,27.0
146.0,21.0,7.559111729264259,7.684324067680863,21.0,7.0,0.3333333333333333,14.0,0.6666666666666666,21.0
147.0,20.0,8.000418826937675,7.693481640835609,20.0,4.0,0.2,16.0,0.8,20.0
148.0,35.0,14.122222617268562,7.7093083333856605,35.0,6.0,0.17142857142857143,29.0,0.8285714285714286,35.0
149.0,23.0,8.75798912346363,7.71957398925986,23.0,3.0,0.13043478260869565,20.0,0.8695652173913043,23.0
150.0,35.0,14.450944900512695,7.734996194022599,35.0,4.0,0.11428571428571428,31.0,0.8857142857142857,35.0
151.0,44.0,17.674579337239265,7.7540526390361695,44.0,7.0,0.1590909090909091,37.0,0.8409090909090909,44.0
152.0,51.0,20.6601732224226,7.775695749915316,51.0,5.0,0.09803921568627451,46.0,0.9019607843137255,51.0
153.0,65.0,26.538354389369488,7.802618063443009,65.0,9.0,0.13846153846153847,56.0,0.8615384615384616,65.0
154.0,99.0,39.67797668278217,7.842278779117543,99.0,14.0,0.1414141414141414,85.0,0.8585858585858586,99.0
155.0,82.0,34.7611153498292,7.873978379604091,82.0,5.0,0.06097560975609756,77.0,0.9390243902439024,82.0
156.0,86.0,35.693628281354904,7.906178840394861,86.0,8.0,0.09302325581395349,78.0,0.9069767441860465,86.0
157.0,112.0,49.61762085556984,7.946617563244081,112.0,10.0,0.08928571428571429,102.0,0.9107142857142857,112.0
158.0,91.0,39.50091006606817,7.978310969868199,91.0,4.0,0.04395604395604396,87.0,0.9560439560439561,91.0
159.0,87.0,35.5976692289114,8.007700012884587,87.0,10.0,0.11494252873563218,77.0,0.8850574712643678,87.0
160.0,85.0,36.1425454095006,8.03560269291813,85.0,6.0,0.07058823529411765,79.0,0.9294117647058824,85.0
161.0,77.0,33.11684101074934,8.060224240440434,77.0,12.0,0.15584415584415584,65.0,0.8441558441558441,77.0
162.0,102.0,48.7369643971324,8.091933455979538,102.0,8.0,0.0784313725490196,94.0,0.9215686274509803,102.0
163.0,79.0,33.149731799960136,8.115819701210976,79.0,6.0,0.0759493670886076,73.0,0.9240506329113924,79.0
164.0,84.0,37.4589065015316,8.140607042857871,84.0,10.0,0.11904761904761904,74.0,0.8809523809523809,84.0
165.0,100.0,49.90335814654827,8.169336395928749,100.0,6.0,0.06,94.0,0.94,100.0
166.0,87.0,40.21963696181774,8.193676665954873,87.0,5.0,0.05747126436781609,82.0,0.9425287356321839,87.0
167.0,99.0,45.29795878008008,8.220672170296888,99.0,6.0,0.06060606060606061,93.0,0.9393939393939394,99.0
168.0,89.0,40.9452778249979,8.244334047855515,89.0,7.0,0.07865168539325842,82.0,0.9213483146067416,89.0
169.0,81.0,39.667395673692226,8.265392930852016,81.0,5.0,0.06172839506172839,76.0,0.9382716049382716,81.0
170.0,105.0,50.85360158979893,8.292047637431311,105.0,2.0,0.01904761904761905,103.0,0.9809523809523809,105.0
171.0,137.0,67.29686830937862,8.325790525885878,137.0,14.0,0.10218978102189781,123.0,0.8978102189781022,137.0
172.0,95.0,46.427638471126556,8.348537825385886,95.0,7.0,0.07368421052631578,88.0,0.9263157894736842,95.0
173.0,85.0,40.10671278834343,8.368461137615482,85.0,4.0,0.047058823529411764,81.0,0.9529411764705882,85.0
174.0,106.0,55.868554286658764,8.392763113038896,106.0,8.0,0.07547169811320754,98.0,0.9245283018867925,106.0
175.0,103.0,51.12703704088926,8.41582469702869,103.0,9.0,0.08737864077669903,94.0,0.912621359223301,103.0
176.0,111.0,57.49002810381353,8.440096141030669,111.0,11.0,0.0990990990990991,100.0,0.9009009009009009,111.0
177.0,85.0,43.634527668356895,8.458292083495886,85.0,5.0,0.058823529411764705,80.0,0.9411764705882353,85.0
178.0,96.0,50.73062035162002,8.478452363100123,96.0,5.0,0.052083333333333336,91.0,0.9479166666666666,96.0
179.0,101.0,55.413303799927235,8.499232866038946,101.0,5.0,0.04950495049504951,96.0,0.9504950495049505,101.0
180.0,101.0,50.033173859119415,8.519590316015286,101.0,4.0,0.039603960396039604,97.0,0.9603960396039604,101.0
181.0,99.0,52.84888152591884,8.53915035876946,99.0,2.0,0.020202020202020204,97.0,0.9797979797979798,99.0
182.0,92.0,48.11156716197729,8.556990661290055,92.0,2.0,0.021739130434782608,90.0,0.9782608695652174,92.0
183.0,102.0,55.84002821799368,8.576405051048996,102.0,7.0,0.06862745098039216,95.0,0.9313725490196079,102.0
184.0,116.0,66.21647489257157,8.598035579260822,116.0,7.0,0.0603448275862069,109.0,0.9396551724137931,116.0
185.0,104.0,56.40150440484285,8.617038526386473,104.0,10.0,0.09615384615384616,94.0,0.9038461538461539,104.0
186.0,92.0,50.95774500723928,8.633552992532831,92.0,5.0,0.05434782608695652,87.0,0.9456521739130435,92.0
187.0,100.0,55.512866931036115,8.651199471263869,100.0,6.0,0.06,94.0,0.94,100.0
188.0,94.0,50.893141937442124,8.66750795207421,94.0,8.0,0.0851063829787234,86.0,0.9148936170212766,94.0
189.0,87.0,50.1073136664927,8.68236858937512,87.0,2.0,0.022988505747126436,85.0,0.9770114942528736,87.0
190.0,108.0,66.4394663553685,8.700514248544115,108.0,7.0,0.06481481481481481,101.0,0.9351851851851852,108.0
191.0,86.0,49.95293642394245,8.714731714015457,86.0,4.0,0.046511627906976744,82.0,0.9534883720930233,86.0
192.0,98.0,52.384510110132396,8.730690365678619,98.0,4.0,0.04081632653061224,94.0,0.9591836734693877,98.0
193.0,86.0,47.40574940294027,8.744488113853217,86.0,7.0,0.08139534883720931,79.0,0.9186046511627907,86.0
194.0,112.0,66.21102603152394,8.762176509335214,112.0,7.0,0.0625,105.0,0.9375,112.0
195.0,86.0,52.117277290672064,8.775549434486841,86.0,3.0,0.03488372093023256,83.0,0.9651162790697675,86.0
196.0,129.0,83.66637822799385,8.79527937019499,129.0,4.0,0.031007751937984496,125.0,0.9689922480620154,129.0
197.0,108.0,68.3665640372783,8.811503250156942,108.0,4.0,0.037037037037037035,104.0,0.9629629629629629,108.0
198.0,88.0,56.06144664157182,8.824530821526126,88.0,7.0,0.07954545454545454,81.0,0.9204545454545454,88.0
199.0,120.0,70.55013404972851,8.842026529498996,120.0,6.0,0.05,114.0,0.95,120.0
