Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
45.0,9.0,1.69403475522995,6.677083461247134,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
46.0,18.0,3.424204409122467,6.699500340161676,18.0,13.0,0.7222222222222222,5.0,0.2777777777777778,18.0
47.0,11.0,2.2233320772647858,6.712956200677067,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
48.0,10.0,1.7931516617536545,6.725033642166844,10.0,2.0,0.2,8.0,0.8,10.0
49.0,17.0,3.615743763744831,6.74523634948436,17.0,8.0,0.47058823529411764,9.0,0.5294117647058824,17.0
50.0,9.0,1.875738151371479,6.755768921984253,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
51.0,10.0,1.6965317949652672,6.767343125265391,10.0,5.0,0.5,5.0,0.5,10.0
52.0,26.0,4.965834692120552,6.796823718274856,26.0,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0
53.0,12.0,2.1497031524777412,6.810142450115137,12.0,3.0,0.25,9.0,0.75,12.0
54.0,14.0,2.709287539124489,6.825460036255308,14.0,7.0,0.5,7.0,0.5,14.0
55.0,14.0,2.7080952748656273,6.840546529288689,14.0,7.0,0.5,7.0,0.5,14.0
56.0,15.0,2.7727639079093933,6.8564619845945876,15.0,6.0,0.4,9.0,0.6,15.0
57.0,9.0,2.040506072342396,6.865891074883439,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
58.0,11.0,2.3242277652025223,6.877296071497428,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
59.0,11.0,2.385878309607506,6.888572459565361,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
60.0,14.0,2.596992962062359,6.902742737158592,14.0,9.0,0.6428571428571429,5.0,0.35714285714285715,14.0
61.0,21.0,4.697628885507584,6.923628628138428,21.0,10.0,0.47619047619047616,11.0,0.5238095238095238,21.0
62.0,12.0,2.172047797590494,6.935370446015112,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
63.0,21.0,4.407950825989246,6.955592608396295,21.0,7.0,0.3333333333333333,14.0,0.6666666666666666,21.0
64.0,11.0,2.5264675244688988,6.966024187106113,11.0,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0
65.0,17.0,3.757600285112858,6.981934677156389,17.0,10.0,0.5882352941176471,7.0,0.4117647058823529,17.0
66.0,10.0,2.252758927643299,6.991176887121211,10.0,4.0,0.4,6.0,0.6,10.0
67.0,16.0,3.7009136080741882,7.005789019253502,16.0,9.0,0.5625,7.0,0.4375,16.0
68.0,14.0,2.7169023379683495,7.018401799069201,14.0,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0
69.0,10.0,2.616631768643856,7.027314514039777,10.0,2.0,0.2,8.0,0.8,10.0
70.0,12.0,2.952636241912842,7.037905963447182,12.0,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0
71.0,10.0,2.935818389058113,7.046647277848756,10.0,1.0,0.1,9.0,0.9,10.0
72.0,14.0,3.160533346235752,7.058758152518665,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
73.0,18.0,4.139947816729546,7.074116816197362,18.0,7.0,0.3888888888888889,11.0,0.6111111111111112,18.0
74.0,10.0,2.3940321803092957,7.082548569355302,10.0,2.0,0.2,8.0,0.8,10.0
75.0,12.0,2.654230833053589,7.092573715974679,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
76.0,16.0,4.280740849673748,7.105786129481272,16.0,5.0,0.3125,11.0,0.6875,16.0
77.0,10.0,1.9217530563473701,7.113956109566034,10.0,0.0,0.0,10.0,1.0,10.0
78.0,12.0,3.358840201050043,7.123672785204608,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
79.0,8.0,1.8695712015032768,7.130098510125575,8.0,1.0,0.125,7.0,0.875,8.0
80.0,10.0,3.60911812633276,7.138073034044348,10.0,3.0,0.3,7.0,0.7,10.0
81.0,11.0,2.1431180611252785,7.146772179452636,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
82.0,9.0,2.8700175508856773,7.153833801578844,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
83.0,10.0,3.0515586584806442,7.161622002939188,10.0,1.0,0.1,9.0,0.9,10.0
84.0,10.0,1.8816769681870937,7.169350016670601,10.0,3.0,0.3,7.0,0.7,10.0
85.0,10.0,4.530316770076752,7.1770187659099,10.0,2.0,0.2,8.0,0.8,10.0
86.0,10.0,3.1580032035708427,7.184629152717315,10.0,3.0,0.3,7.0,0.7,10.0
87.0,12.0,3.170122604817152,7.193685818395115,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
88.0,10.0,3.711010731756687,7.201170883281679,10.0,2.0,0.2,8.0,0.8,10.0
89.0,13.0,3.484336517751217,7.2108184534722195,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
90.0,10.0,2.7930282428860664,7.218176838403409,10.0,0.0,0.0,10.0,1.0,10.0
91.0,8.0,2.581967458128929,7.2240248082858285,8.0,3.0,0.375,5.0,0.625,8.0
92.0,10.0,2.905089795589447,7.231287004327614,10.0,0.0,0.0,10.0,1.0,10.0
93.0,12.0,5.102613210678101,7.239932591320471,12.0,3.0,0.25,9.0,0.75,12.0
94.0,11.0,3.7113412022590637,7.247792581767847,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
95.0,10.0,2.7558573968708515,7.2548848100773355,10.0,3.0,0.3,7.0,0.7,10.0
96.0,11.0,4.30793422460556,7.262628600974241,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
97.0,12.0,3.7011197060346603,7.2710085382809915,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
98.0,10.0,2.9328093975782394,7.277938572945663,10.0,2.0,0.2,8.0,0.8,10.0
99.0,9.0,2.4447918869554996,7.284134806195205,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
100.0,10.0,3.923961788415909,7.290974778142981,10.0,3.0,0.3,7.0,0.7,10.0
101.0,10.0,2.657567959278822,7.297768282531378,10.0,1.0,0.1,9.0,0.9,10.0
102.0,8.0,2.7440689355134964,7.303170051236801,8.0,2.0,0.25,6.0,0.75,8.0
103.0,10.0,1.9131248826161027,7.309881485824786,10.0,1.0,0.1,9.0,0.9,10.0
104.0,12.0,4.8392655700445175,7.3178761986264975,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
105.0,10.0,3.548128068447113,7.324489979348531,10.0,1.0,0.1,9.0,0.9,10.0
106.0,8.0,2.083246685564518,7.329749689041514,8.0,1.0,0.125,7.0,0.875,8.0
107.0,9.0,2.8697457313537598,7.335633981927202,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
108.0,9.0,4.025190502405167,7.341483852363161,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
109.0,15.0,6.3146281614899635,7.351158226430695,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
110.0,16.0,5.625371273607016,7.361375428977347,16.0,10.0,0.625,6.0,0.375,16.0
111.0,9.0,3.911159321665764,7.367077059881012,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
112.0,10.0,2.9715856350958347,7.373374309910048,10.0,3.0,0.3,7.0,0.7,10.0
113.0,16.0,3.9466712828725576,7.383368146992386,16.0,6.0,0.375,10.0,0.625,16.0
114.0,11.0,5.0467347875237465,7.39018142822643,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
115.0,18.0,8.74061594903469,7.401231264413013,18.0,5.0,0.2777777777777778,13.0,0.7222222222222222,18.0
116.0,9.0,4.816354513168335,7.406710730177641,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
117.0,11.0,4.504168123006821,7.41336733569524,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
118.0,11.0,4.904056396335363,7.419979923661835,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
119.0,11.0,4.904154688119888,7.4265490723973056,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
120.0,8.0,3.481501016765833,7.431299675155902,8.0,3.0,0.375,5.0,0.625,8.0
121.0,9.0,3.355275273323059,7.436617265234226,9.0,0.0,0.0,9.0,1.0,9.0
122.0,9.0,3.9940972812473774,7.441906728051624,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
123.0,11.0,4.6466434597969055,7.448333860897474,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
124.0,10.0,5.589082133024931,7.454141078146678,10.0,1.0,0.1,9.0,0.9,10.0
125.0,9.0,4.546091988682747,7.459338895220299,9.0,0.0,0.0,9.0,1.0,9.0
126.0,13.0,6.17409648001194,7.466799475018604,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
127.0,9.0,2.9070262014865875,7.4719320782451195,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
128.0,12.0,6.955440446734428,7.478734825567873,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
129.0,9.0,4.436910733580589,7.483806687665837,9.0,0.0,0.0,9.0,1.0,9.0
130.0,11.0,3.8077610582113266,7.4899708988348,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
131.0,10.0,3.137984648346901,7.495541943884259,10.0,1.0,0.1,9.0,0.9,10.0
132.0,12.0,5.901093438267708,7.502186486602923,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
133.0,10.0,2.1940386295318604,7.507690077819905,10.0,0.0,0.0,10.0,1.0,10.0
134.0,9.0,4.626330493018031,7.512617544674508,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
135.0,9.0,3.4150345493108034,7.5175208506030335,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
136.0,10.0,4.767086314037442,7.522940918072373,10.0,1.0,0.1,9.0,0.9,10.0
137.0,11.0,4.45373672991991,7.528869256642249,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
138.0,14.0,8.014124574139714,7.536363938404515,14.0,3.0,0.21428571428571427,11.0,0.7857142857142857,14.0
139.0,13.0,5.743631783872843,7.543273346705444,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
140.0,13.0,5.8646108359098434,7.550135342488427,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
141.0,11.0,5.123465269804001,7.555905093611345,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
142.0,11.0,4.973151549696922,7.56164174558878,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
143.0,9.0,5.0356791615486145,7.566311014772465,9.0,0.0,0.0,9.0,1.0,9.0
144.0,13.0,4.9982212502509356,7.5730172560525455,13.0,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0
145.0,10.0,4.336955102160573,7.578145472419463,10.0,2.0,0.2,8.0,0.8,10.0
146.0,11.0,4.20776797272265,7.58375630070711,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
147.0,10.0,5.425255283713341,7.588829878307813,10.0,3.0,0.3,7.0,0.7,10.0
148.0,10.0,4.857279822230339,7.593877844605117,10.0,0.0,0.0,10.0,1.0,10.0
149.0,12.0,5.624269112944603,7.5999019592085,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
150.0,9.0,4.539687542244792,7.604396348796341,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
151.0,11.0,6.471454855054617,7.609862200913553,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
152.0,11.0,5.628106804564595,7.6152983398258165,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
153.0,10.0,4.408780112862587,7.620214770574455,10.0,1.0,0.1,9.0,0.9,10.0
154.0,10.0,5.959857136011124,7.6251071482389,10.0,0.0,0.0,10.0,1.0,10.0
155.0,9.0,3.712182454764843,7.629489916393993,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
156.0,11.0,6.131865292787552,7.634820677745543,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
157.0,10.0,4.846466422080994,7.6396422878580115,10.0,0.0,0.0,10.0,1.0,10.0
158.0,9.0,4.40199282579124,7.643961949002526,9.0,0.0,0.0,9.0,1.0,9.0
159.0,10.0,4.105061933398247,7.648739788956242,10.0,2.0,0.2,8.0,0.8,10.0
160.0,10.0,5.565015070140362,7.653494909661255,10.0,3.0,0.3,7.0,0.7,10.0
161.0,10.0,4.6630662977695465,7.658227526161349,10.0,1.0,0.1,9.0,0.9,10.0
162.0,11.0,6.818194359540939,7.663407664893479,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
163.0,10.0,6.471848314628005,7.668093709082407,10.0,1.0,0.1,9.0,0.9,10.0
164.0,10.0,6.520673915743828,7.672757896642511,10.0,2.0,0.2,8.0,0.8,10.0
165.0,9.0,5.5825201869010925,7.67693714581808,9.0,0.0,0.0,9.0,1.0,9.0
166.0,10.0,6.196177616715431,7.681560362559539,10.0,1.0,0.1,9.0,0.9,10.0
167.0,9.0,6.270618576556444,7.685703061234546,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
168.0,10.0,6.957721903920174,7.690286020676767,10.0,1.0,0.1,9.0,0.9,10.0
169.0,9.0,4.925371617078781,7.694392802629421,9.0,0.0,0.0,9.0,1.0,9.0
170.0,12.0,7.6837742775678635,7.699842407396986,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
171.0,10.0,5.299319490790367,7.704361167910312,10.0,1.0,0.1,9.0,0.9,10.0
172.0,8.0,5.036562204360962,7.707961531835492,8.0,0.0,0.0,8.0,1.0,8.0
173.0,11.0,9.075841622427106,7.712890961490131,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
174.0,10.0,6.173641376197338,7.71735127218533,10.0,0.0,0.0,10.0,1.0,10.0
175.0,12.0,7.921165317296982,7.722677516468005,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
176.0,14.0,8.314386297017336,7.728855823852545,14.0,3.0,0.21428571428571427,11.0,0.7857142857142857,14.0
177.0,10.0,7.292042827233672,7.733245646529795,10.0,0.0,0.0,10.0,1.0,10.0
178.0,11.0,7.357504658401012,7.738052297689316,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
179.0,9.0,6.256833106279373,7.741967899820686,9.0,0.0,0.0,9.0,1.0,9.0
180.0,10.0,4.745206173509359,7.74630066223144,10.0,1.0,0.1,9.0,0.9,10.0
181.0,14.0,7.468908416107297,7.752335163302292,14.0,5.0,0.35714285714285715,9.0,0.6428571428571429,14.0
182.0,11.0,6.554745525121689,7.757051142032011,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
183.0,10.0,5.074088046327233,7.761319180947989,10.0,1.0,0.1,9.0,0.9,10.0
184.0,10.0,5.347359489649534,7.765569081097317,10.0,2.0,0.2,8.0,0.8,10.0
185.0,9.0,8.07315531373024,7.769378609513984,9.0,0.0,0.0,9.0,1.0,9.0
186.0,9.0,4.500496070832014,7.773173680482538,9.0,0.0,0.0,9.0,1.0,9.0
187.0,8.0,5.098683327436447,7.77653502818524,8.0,0.0,0.0,8.0,1.0,8.0
188.0,9.0,7.492508038878441,7.780303087908376,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
189.0,11.0,6.702518356963992,7.7848892956550975,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
190.0,12.0,8.593222923576832,7.789868559054705,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
191.0,10.0,7.004168053157628,7.793999089503998,10.0,1.0,0.1,9.0,0.9,10.0
192.0,8.0,5.327306075021625,7.797291273547471,8.0,1.0,0.125,7.0,0.875,8.0
193.0,10.0,9.591177642345428,7.801391320291488,10.0,1.0,0.1,9.0,0.9,10.0
194.0,10.0,6.511319071054459,7.805474625270858,10.0,3.0,0.3,7.0,0.7,10.0
195.0,9.0,6.741317978128791,7.809135398120539,9.0,0.0,0.0,9.0,1.0,9.0
196.0,10.0,7.938752703368664,7.813187267521414,10.0,1.0,0.1,9.0,0.9,10.0
197.0,10.0,5.513488918542862,7.817222785508168,10.0,0.0,0.0,10.0,1.0,10.0
198.0,9.0,5.8221165984869,7.820840879907343,9.0,0.0,0.0,9.0,1.0,9.0
199.0,9.0,6.583173215389252,7.8244459308776175,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
