Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
0.0,10.0,0.0,0.0,10.0,9.0,0.9,1.0,0.1,10.0
1.0,19.0,7.695170998573303,3.367295829986473,19.0,18.0,0.9473684210526315,1.0,0.05263157894736842,19.0
2.0,35.0,19.54044735431671,4.1588830833596715,35.0,30.0,0.8571428571428571,5.0,0.14285714285714285,35.0
3.0,21.0,11.898345291614532,4.442651256490314,21.0,18.0,0.8571428571428571,3.0,0.14285714285714285,21.0
4.0,17.0,9.555670768022537,4.624972813284271,17.0,16.0,0.9411764705882353,1.0,0.058823529411764705,17.0
5.0,12.0,6.697051286697388,4.736198448394495,12.0,12.0,1.0,0.0,0.0,12.0
6.0,12.0,6.611218988895416,4.836281906951481,12.0,9.0,0.75,3.0,0.25,12.0
7.0,30.0,16.617695212364197,5.049856007249538,30.0,25.0,0.8333333333333334,5.0,0.16666666666666666,30.0
8.0,29.0,15.814242541790009,5.220355825078324,29.0,18.0,0.6206896551724138,11.0,0.3793103448275862,29.0
9.0,24.0,12.82454451918602,5.342334251964811,24.0,21.0,0.875,3.0,0.125,24.0
10.0,14.0,7.478753447532654,5.407171771460119,14.0,11.0,0.7857142857142857,3.0,0.21428571428571427,14.0
11.0,15.0,7.854772925376892,5.472270673671475,15.0,11.0,0.7333333333333333,4.0,0.26666666666666666,15.0
12.0,15.0,7.882180035114288,5.53338948872752,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
13.0,12.0,6.266704678535461,5.579729825986222,12.0,8.0,0.6666666666666666,4.0,0.3333333333333333,12.0
14.0,18.0,9.279068768024445,5.645446897643238,18.0,14.0,0.7777777777777778,4.0,0.2222222222222222,18.0
15.0,13.0,6.489311963319778,5.690359454324061,13.0,6.0,0.46153846153846156,7.0,0.5384615384615384,13.0
16.0,13.0,6.5173139572143555,5.733341276897745,13.0,9.0,0.6923076923076923,4.0,0.3076923076923077,13.0
17.0,15.0,7.418622434139252,5.780743515792328,15.0,9.0,0.6,6.0,0.4,15.0
18.0,15.0,7.279563069343567,5.82600010738045,15.0,15.0,1.0,0.0,0.0,15.0
19.0,16.0,7.78230819106102,5.872117789475417,16.0,9.0,0.5625,7.0,0.4375,16.0
20.0,15.0,7.323529988527298,5.91350300563827,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
21.0,9.0,4.300690472126007,5.937536205082425,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
22.0,26.0,12.096762388944626,6.00388706710654,26.0,20.0,0.7692307692307693,6.0,0.23076923076923078,26.0
23.0,13.0,5.909883052110672,6.035481432524756,13.0,10.0,0.7692307692307693,3.0,0.23076923076923078,13.0
24.0,16.0,7.385511070489883,6.073044534100407,16.0,11.0,0.6875,5.0,0.3125,16.0
25.0,23.0,10.262878328561783,6.124683390894204,23.0,17.0,0.7391304347826086,6.0,0.2608695652173913,23.0
26.0,11.0,4.7389706671237946,6.148468295917644,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
27.0,19.0,8.357513517141342,6.18826412308259,19.0,14.0,0.7368421052631579,5.0,0.2631578947368421,19.0
28.0,11.0,4.928070485591888,6.210600077024651,11.0,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0
29.0,10.0,4.351736396551132,6.230481447578482,10.0,4.0,0.4,6.0,0.6,10.0
30.0,10.0,4.310039430856705,6.249975242259481,10.0,4.0,0.4,6.0,0.6,10.0
31.0,14.0,5.923456698656082,6.276643489341645,14.0,6.0,0.42857142857142855,8.0,0.5714285714285714,14.0
32.0,14.0,5.806798040866852,6.302618975744906,14.0,10.0,0.7142857142857143,4.0,0.2857142857142857,14.0
33.0,15.0,6.218530118465424,6.329720905522697,15.0,8.0,0.5333333333333333,7.0,0.4666666666666667,15.0
34.0,11.0,4.53747683763504,6.349138991379798,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
35.0,10.0,4.008975505828857,6.366470447731439,10.0,7.0,0.7,3.0,0.3,10.0
36.0,15.0,5.8370596170425415,6.391917113392601,15.0,10.0,0.6666666666666666,5.0,0.3333333333333333,15.0
37.0,23.0,9.20376867055893,6.429719478039138,23.0,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0
38.0,10.0,3.7126644253730774,6.44571981938558,10.0,4.0,0.4,6.0,0.6,10.0
39.0,13.0,4.846818447113037,6.466144724237617,13.0,8.0,0.6153846153846154,5.0,0.38461538461538464,13.0
40.0,12.0,4.46051687002182,6.484635235635253,12.0,9.0,0.75,3.0,0.25,12.0
41.0,12.0,4.487469255924225,6.502790045915622,12.0,6.0,0.5,6.0,0.5,12.0
42.0,11.0,3.6665537655353546,6.5191472879403936,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
43.0,11.0,3.840378165245056,6.535241271013658,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
44.0,14.0,4.809079051017761,6.555356891810664,14.0,7.0,0.5,7.0,0.5,14.0
45.0,11.0,3.7014440298080444,6.570882962339585,11.0,7.0,0.6363636363636364,4.0,0.36363636363636365,11.0
46.0,15.0,4.703366130590439,6.591673732008657,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
47.0,22.0,7.291433751583099,6.621405651764135,22.0,15.0,0.6818181818181818,7.0,0.3181818181818182,22.0
48.0,15.0,4.7291973531246185,6.641182169740593,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
49.0,15.0,4.516925185918808,6.660575149839687,15.0,8.0,0.5333333333333333,7.0,0.4666666666666667,15.0
50.0,13.0,3.9697196185588837,6.677083461247134,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
51.0,16.0,4.715326264500618,6.697034247666482,16.0,4.0,0.25,12.0,0.75,16.0
52.0,13.0,3.7879038900136948,6.712956200677067,13.0,6.0,0.46153846153846156,7.0,0.5384615384615384,13.0
53.0,17.0,4.897025004029274,6.73340189183736,17.0,8.0,0.47058823529411764,9.0,0.5294117647058824,17.0
54.0,11.0,2.9585782885551453,6.7464121285733745,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
55.0,13.0,3.564953953027725,6.761572768804057,13.0,6.0,0.46153846153846156,7.0,0.5384615384615384,13.0
56.0,10.0,2.8844466358423233,6.773080375655537,10.0,2.0,0.2,8.0,0.8,10.0
57.0,10.0,2.635897383093834,6.784457062637646,10.0,2.0,0.2,8.0,0.8,10.0
58.0,11.0,2.8855143040418625,6.796823718274856,11.0,0.0,0.0,11.0,1.0,11.0
59.0,12.0,3.146276742219925,6.810142450115137,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
60.0,11.0,2.7842061817646027,6.822197390620492,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
61.0,10.0,2.677782580256462,6.8330317327862025,10.0,4.0,0.4,6.0,0.6,10.0
