Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
36.0,31.0,10.15500545501709,6.712956200677156,31.0,13.0,0.41935483870967744,18.0,0.5806451612903226,31.0
37.0,47.0,15.001762568950653,6.768493211648666,47.0,22.0,0.46808510638297873,25.0,0.5319148936170213,47.0
38.0,42.0,12.990274727344513,6.815639990074241,42.0,18.0,0.42857142857142855,24.0,0.5714285714285714,42.0
39.0,111.0,32.31985118985176,6.930494765951644,111.0,28.0,0.25225225225225223,83.0,0.7477477477477478,111.0
40.0,37.0,10.256010100245476,6.966024187106083,37.0,14.0,0.3783783783783784,23.0,0.6216216216216216,37.0
41.0,21.0,5.653349190950394,6.9856418176391,21.0,8.0,0.38095238095238093,13.0,0.6190476190476191,21.0
42.0,20.0,5.404790371656418,7.003974136722802,20.0,5.0,0.25,15.0,0.75,20.0
43.0,26.0,7.009650379419327,7.027314514039751,26.0,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0
44.0,22.0,5.966443687677383,7.046647277848835,22.0,10.0,0.45454545454545453,12.0,0.5454545454545454,22.0
45.0,19.0,5.212486371397972,7.063048163388161,19.0,6.0,0.3157894736842105,13.0,0.6842105263157895,19.0
46.0,27.0,7.056156694889069,7.085901464365641,27.0,9.0,0.3333333333333333,18.0,0.6666666666666666,27.0
47.0,25.0,6.54889178276062,7.106606137727467,25.0,7.0,0.28,18.0,0.72,25.0
48.0,19.0,5.045812949538231,7.122059881629285,19.0,6.0,0.3157894736842105,13.0,0.6842105263157895,19.0
49.0,23.0,5.874709263443947,7.140453043101254,23.0,7.0,0.30434782608695654,16.0,0.6956521739130435,23.0
50.0,17.0,4.252352356910706,7.153833801579087,17.0,5.0,0.29411764705882354,12.0,0.7058823529411765,17.0
51.0,20.0,4.912830725312233,7.169350016670508,20.0,5.0,0.25,15.0,0.75,20.0
52.0,22.0,5.223318323493004,7.186144304522128,22.0,10.0,0.45454545454545453,12.0,0.5454545454545454,22.0
53.0,18.0,4.058704078197479,7.199678345691314,18.0,3.0,0.16666666666666666,15.0,0.8333333333333334,18.0
54.0,15.0,3.9146876484155655,7.2108184534723145,15.0,4.0,0.26666666666666666,11.0,0.7333333333333333,15.0
