Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
34.0,22.0,2.5976534001529217,6.311734809152871,22.0,15.0,0.6818181818181818,7.0,0.3181818181818182,22.0
35.0,10.0,1.1324854269623756,6.329720905522665,10.0,4.0,0.4,6.0,0.6,10.0
36.0,12.0,1.3374512568116188,6.350885716714818,12.0,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0
37.0,13.0,1.548515111207962,6.373319789577075,13.0,6.0,0.46153846153846156,7.0,0.5384615384615384,13.0
38.0,9.0,1.2397086769342422,6.388561405545576,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
39.0,12.0,1.5538729950785637,6.408528791059464,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
40.0,9.0,1.2486483380198479,6.4232469635335425,9.0,5.0,0.5555555555555556,4.0,0.4444444444444444,9.0
41.0,11.0,1.193793173879385,6.44094654063288,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
42.0,12.0,1.6629880145192146,6.459904454377611,12.0,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0
43.0,10.0,1.1776669286191463,6.475432716704166,10.0,7.0,0.7,3.0,0.3,10.0
44.0,14.0,2.0454108119010925,6.496774990185871,14.0,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0
45.0,12.0,1.8575477078557014,6.514712690872589,12.0,6.0,0.5,6.0,0.5,12.0
46.0,10.0,1.7456620633602142,6.529418838262154,10.0,6.0,0.6,4.0,0.4,10.0
47.0,15.0,2.1444958597421646,6.551080335043392,15.0,4.0,0.26666666666666666,11.0,0.7333333333333333,15.0
48.0,9.0,1.265140101313591,6.563855526532162,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
49.0,12.0,2.1829009354114532,6.580639137285043,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
50.0,14.0,2.2045670077204704,6.5998704992129005,14.0,7.0,0.5,7.0,0.5,14.0
51.0,16.0,2.475131019949913,6.621405651764067,16.0,9.0,0.5625,7.0,0.4375,16.0
52.0,12.0,1.8009870909154415,6.637258031284536,12.0,3.0,0.25,9.0,0.75,12.0
53.0,12.0,1.620706394314766,6.65286302935328,12.0,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0
54.0,9.0,1.5993324369192123,6.66440902035049,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
55.0,9.0,1.4380209296941757,6.675823221634933,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
56.0,11.0,1.960867203772068,6.689599269178834,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
57.0,16.0,2.7729422468692064,6.709304340258183,16.0,9.0,0.5625,7.0,0.4375,16.0
58.0,11.0,2.018825426697731,6.722629794855334,11.0,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0
59.0,11.0,2.117498606443405,6.735780014242462,11.0,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0
60.0,8.0,1.7599781602621078,6.745236349484294,8.0,2.0,0.25,6.0,0.75,8.0
61.0,9.0,1.8623428270220757,6.755768921984253,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
62.0,11.0,2.278224155306816,6.768493211648666,11.0,6.0,0.5454545454545454,5.0,0.45454545454545453,11.0
63.0,15.0,2.99898424744606,6.785587645007989,15.0,6.0,0.4,9.0,0.6,15.0
64.0,16.0,3.4378082752227783,6.803505257608395,16.0,8.0,0.5,8.0,0.5,16.0
65.0,11.0,2.1576553359627724,6.815639990074241,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
66.0,11.0,2.307905822992325,6.827629234502928,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
67.0,10.0,1.888674907386303,6.838405200847204,10.0,4.0,0.4,6.0,0.6,10.0
68.0,10.0,1.883935607969761,6.849066282633343,10.0,3.0,0.3,7.0,0.7,10.0
69.0,12.0,2.594461027532816,6.861711340480652,12.0,3.0,0.25,9.0,0.75,12.0
70.0,11.0,2.3431999906897545,6.873163834212674,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
71.0,11.0,2.614108368754387,6.884486652042692,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
72.0,12.0,2.877391390502453,6.896694331622776,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
73.0,11.0,2.276231713593006,6.907755278982255,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
74.0,14.0,2.904677242040634,6.921658184151119,14.0,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0
75.0,10.0,1.592247013002634,6.931471805599374,10.0,4.0,0.4,6.0,0.6,10.0
76.0,11.0,2.307447850704193,6.942156705699313,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
77.0,13.0,3.3766386955976486,6.9546388648810735,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
78.0,9.0,2.2319606859236956,6.963189985870093,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
79.0,14.0,3.587580770254135,6.9763480704478225,14.0,8.0,0.5714285714285714,6.0,0.42857142857142855,14.0
80.0,12.0,3.7304098904132843,6.987490247000884,12.0,7.0,0.5833333333333334,5.0,0.4166666666666667,12.0
81.0,9.0,2.403313919901848,6.995766156304651,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
82.0,8.0,1.7709557488560677,7.003065458786555,8.0,3.0,0.375,5.0,0.625,8.0
83.0,11.0,2.4991744346916676,7.013015789639702,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
84.0,11.0,3.189491495490074,7.022868086082565,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
85.0,12.0,3.1881358847022057,7.033506484287694,12.0,3.0,0.25,9.0,0.75,12.0
86.0,12.0,2.938930317759514,7.0440328972745085,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
87.0,11.0,3.0104494988918304,7.053585727193652,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
88.0,12.0,3.3041378259658813,7.0639039614722146,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
89.0,11.0,3.538441948592663,7.073269717459559,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
90.0,13.0,4.076396405696869,7.084226422097721,13.0,7.0,0.5384615384615384,6.0,0.46153846153846156,13.0
91.0,10.0,2.7585142999887466,7.092573715974847,10.0,3.0,0.3,7.0,0.7,10.0
92.0,12.0,4.663691893219948,7.102499355774818,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
93.0,10.0,3.117514081299305,7.110696122978983,10.0,3.0,0.3,7.0,0.7,10.0
94.0,12.0,3.8230487257242203,7.120444372392483,12.0,3.0,0.25,9.0,0.75,12.0
95.0,12.0,3.63942152261734,7.13009851012559,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
96.0,11.0,2.9009917825460434,7.1388669999456,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
97.0,10.0,3.6938446164131165,7.146772179452702,10.0,3.0,0.3,7.0,0.7,10.0
98.0,16.0,5.81337870657444,7.159291904797677,16.0,5.0,0.3125,11.0,0.6875,16.0
99.0,11.0,3.632077483460307,7.1678091843162495,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
100.0,11.0,3.4979312866926193,7.176254532017088,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
101.0,10.0,3.98494466394186,7.1838707150626275,10.0,6.0,0.6,4.0,0.4,10.0
102.0,13.0,3.8243911229074,7.193685818394998,13.0,5.0,0.38461538461538464,8.0,0.6153846153846154,13.0
103.0,11.0,3.897522047162056,7.201916317531761,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
104.0,12.0,3.888520263135433,7.2108184534723145,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
105.0,14.0,5.32430374622345,7.22110509818272,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
106.0,9.0,2.875610537827015,7.22766249872884,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
107.0,8.0,2.4396976083517075,7.2334554186213245,8.0,2.0,0.25,6.0,0.75,8.0
108.0,8.0,2.6276942240074277,7.239214973779651,8.0,1.0,0.125,7.0,0.875,8.0
109.0,11.0,4.536123141646385,7.247080584586031,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
110.0,9.0,4.097357884049416,7.2534703826843145,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
111.0,10.0,4.132143825292587,7.260522598089761,10.0,2.0,0.2,8.0,0.8,10.0
112.0,9.0,2.933343380689621,7.266827347520764,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
113.0,18.0,6.926898345351219,7.279318835414818,18.0,6.0,0.3333333333333333,12.0,0.6666666666666666,18.0
114.0,9.0,3.837646648287773,7.285506548523009,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
115.0,11.0,3.4572751447558403,7.293017679772651,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
116.0,11.0,4.253586292266846,7.300472814268097,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
117.0,15.0,6.229980558156967,7.310550158534255,15.0,6.0,0.4,9.0,0.6,15.0
118.0,13.0,4.710777074098587,7.319202458767916,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
119.0,12.0,3.72110278904438,7.327123292259207,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
120.0,10.0,4.06670917570591,7.333676395657645,10.0,3.0,0.3,7.0,0.7,10.0
121.0,10.0,3.7518080174922943,7.340186835319881,10.0,0.0,0.0,10.0,1.0,10.0
122.0,9.0,3.5408158749341965,7.346010209913258,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
123.0,11.0,4.4663918018341064,7.353081920515191,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
124.0,10.0,5.052021920681,7.359467638255364,10.0,1.0,0.1,9.0,0.9,10.0
125.0,9.0,3.619045212864876,7.365180126021219,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
126.0,9.0,4.285729460418224,7.370860166536887,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
127.0,8.0,2.9290673434734344,7.375882148214905,8.0,1.0,0.125,7.0,0.875,8.0
128.0,10.0,4.69486540555954,7.382124365737773,10.0,2.0,0.2,8.0,0.8,10.0
129.0,11.0,4.537715315818787,7.388946097618249,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
130.0,14.0,6.373028427362442,7.397561535524164,14.0,6.0,0.42857142857142855,8.0,0.5714285714285714,14.0
131.0,9.0,3.4517644345760345,7.4030610910898815,9.0,0.0,0.0,9.0,1.0,9.0
132.0,10.0,3.664001241326332,7.409136443919905,10.0,1.0,0.1,9.0,0.9,10.0
133.0,14.0,5.525743335485458,7.417580402414658,14.0,5.0,0.35714285714285715,9.0,0.6428571428571429,14.0
134.0,12.0,5.013767525553703,7.424761761823357,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
135.0,9.0,4.087237700819969,7.4301141385619545,9.0,4.0,0.4444444444444444,5.0,0.5555555555555556,9.0
136.0,11.0,5.254546940326691,7.4366172652344655,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
137.0,13.0,6.844299346208572,7.444248649496618,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
138.0,12.0,4.20564828813076,7.451241684987597,12.0,3.0,0.25,9.0,0.75,12.0
139.0,9.0,4.205384016036987,7.456454555176012,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
140.0,10.0,3.6448587626218796,7.462214939768067,10.0,0.0,0.0,10.0,1.0,10.0
141.0,9.0,3.846777394413948,7.467371066917659,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
142.0,10.0,3.9617240130901337,7.473069088032353,10.0,1.0,0.1,9.0,0.9,10.0
143.0,9.0,3.819068305194378,7.478169694159946,9.0,0.0,0.0,9.0,1.0,9.0
144.0,9.0,4.138332009315491,7.483244416073931,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
145.0,8.0,4.183150500059128,7.487733761436703,8.0,1.0,0.125,7.0,0.875,8.0
146.0,8.0,3.1820196956396103,7.492203042618884,8.0,0.0,0.0,8.0,1.0,8.0
147.0,9.0,4.845121830701828,7.4972072232034375,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
148.0,9.0,5.06329220533371,7.502186486602549,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
149.0,11.0,4.846954375505447,7.508238774678575,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
150.0,9.0,4.556349456310272,7.513163545234291,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
151.0,11.0,4.799511007964611,7.519149957669948,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
152.0,10.0,3.768722102046013,7.524561226285007,10.0,0.0,0.0,10.0,1.0,10.0
153.0,11.0,5.273983046412468,7.530479995245569,11.0,0.0,0.0,11.0,1.0,11.0
154.0,9.0,5.343288600444794,7.535296702444341,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
155.0,13.0,5.460330938920379,7.542213463193142,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
156.0,10.0,4.498348593711853,7.547501682814849,10.0,3.0,0.3,7.0,0.7,10.0
157.0,12.0,6.2457811534404755,7.553810852008012,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
158.0,11.0,4.147173076868057,7.559559496007657,11.0,0.0,0.0,11.0,1.0,11.0
159.0,10.0,5.122139036655426,7.564757012905469,10.0,6.0,0.6,4.0,0.4,10.0
160.0,10.0,4.202288031578064,7.569927655242702,10.0,0.0,0.0,10.0,1.0,10.0
161.0,11.0,4.809465259313583,7.575584651558056,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
162.0,10.0,4.358710497617722,7.58069975222427,10.0,5.0,0.5,5.0,0.5,10.0
163.0,10.0,4.995840847492218,7.585788821731879,10.0,6.0,0.6,4.0,0.4,10.0
164.0,9.0,4.260736837983131,7.590346945602351,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
165.0,10.0,3.600093148648739,7.595387278854184,10.0,0.0,0.0,10.0,1.0,10.0
166.0,11.0,5.199364721775055,7.600902459541904,11.0,0.0,0.0,11.0,1.0,11.0
167.0,10.0,4.667528405785561,7.605890001053426,10.0,2.0,0.2,8.0,0.8,10.0
168.0,11.0,4.63129997253418,7.6113477174033495,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
169.0,13.0,6.886774279177189,7.6177595766087665,13.0,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0
170.0,13.0,5.434576153755188,7.624130585661024,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
171.0,10.0,4.441443547606468,7.629003889653333,10.0,0.0,0.0,10.0,1.0,10.0
172.0,10.0,6.05395570397377,7.633853559681723,10.0,3.0,0.3,7.0,0.7,10.0
173.0,14.0,6.5404661521315575,7.640603826393933,14.0,1.0,0.07142857142857142,13.0,0.9285714285714286,14.0
174.0,14.0,6.962357521057129,7.647308832356201,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
175.0,10.0,5.194182634353638,7.65207074611658,10.0,0.0,0.0,10.0,1.0,10.0
176.0,9.0,3.4118862375617027,7.6563371664300455,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
177.0,13.0,6.102901890873909,7.662467815199994,13.0,1.0,0.07692307692307693,12.0,0.9230769230769231,13.0
178.0,11.0,5.1535671800374985,7.667626091584984,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
179.0,10.0,5.159744426608086,7.672292455628966,10.0,2.0,0.2,8.0,0.8,10.0
180.0,9.0,3.5889839455485344,7.6764736463887955,9.0,0.0,0.0,9.0,1.0,9.0
181.0,9.0,3.9364752024412155,7.680637427561277,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
182.0,10.0,5.0549934804439545,7.685243607975663,10.0,1.0,0.1,9.0,0.9,10.0
183.0,11.0,7.093101471662521,7.690286020677209,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
184.0,9.0,6.349841237068176,7.694392802629179,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
185.0,13.0,6.283213958144188,7.700295203420293,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
186.0,13.0,6.589750662446022,7.70616297019953,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
187.0,9.0,5.130894526839256,7.710205194432272,9.0,0.0,0.0,9.0,1.0,9.0
188.0,12.0,5.261856123805046,7.715569534520409,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
189.0,11.0,6.30672013759613,7.720461694599941,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
190.0,12.0,7.606365665793419,7.725771441588433,12.0,3.0,0.25,9.0,0.75,12.0
191.0,9.0,5.386982783675194,7.729735331385344,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
192.0,14.0,6.822077140212059,7.735870319952351,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
193.0,10.0,5.926799565553665,7.740229524763284,10.0,0.0,0.0,10.0,1.0,10.0
194.0,10.0,6.977213367819786,7.744569809354927,10.0,4.0,0.4,6.0,0.6,10.0
195.0,10.0,5.385332867503166,7.74889133725508,10.0,0.0,0.0,10.0,1.0,10.0
196.0,10.0,6.351852238178253,7.753194269884172,10.0,2.0,0.2,8.0,0.8,10.0
197.0,10.0,7.244311600923538,7.757478766584528,10.0,0.0,0.0,10.0,1.0,10.0
198.0,9.0,6.261814743280411,7.761319180948245,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
199.0,10.0,5.440298527479172,7.76556908109756,10.0,1.0,0.1,9.0,0.9,10.0
